100000 2 3
A	E	0.385237 	0.423739 	0.325827 
A	E	0.248865 	0.463524 	0.281456 
B	F	0.530329 	0.438714 	0.469902 
B	E	0.522511 	0.640142 	0.383700 
B	F	0.499359 	0.690105 	0.482119 
B	E	0.456187 	0.373566 	0.360555 
C	F	0.735013 	0.652469 	0.719871 
B	F	0.595265 	0.568680 	0.635494 
B	F	0.674665 	0.338285 	0.639451 
B	F	0.516324 	0.664692 	0.506214 
B	F	0.514408 	0.381655 	0.524438 
A	F	0.510804 	0.380386 	0.608272 
C	F	0.772167 	0.658504 	0.695816 
B	F	0.395929 	0.595244 	0.471153 
A	F	0.423875 	0.481164 	0.556515 
B	F	0.718846 	0.642377 	0.463045 
B	F	0.247799 	0.233962 	0.570440 
B	F	0.550820 	0.537285 	0.685704 
B	F	0.534945 	0.607992 	0.514365 
A	F	0.216134 	0.723773 	0.492326 
A	F	0.537663 	0.630862 	0.456541 
A	F	0.456139 	0.423009 	0.672066 
B	F	0.616022 	0.733800 	0.624890 
A	E	0.192595 	0.232257 	0.338209 
A	E	0.393972 	0.257422 	0.402508 
A	F	0.328956 	0.500743 	0.378411 
A	G	0.463710 	0.622024 	0.373710 
A	F	0.480431 	0.525101 	0.425086 
A	F	0.599082 	0.410201 	0.382769 
A	F	0.446391 	0.361460 	0.446300 
A	E	0.520697 	0.348351 	0.410208 
C	F	0.697531 	0.585689 	0.500603 
B	E	0.462483 	0.654539 	0.459154 
A	F	0.552172 	0.461179 	0.555185 
A	E	0.575561 	0.389748 	0.467015 
B	F	0.583597 	0.571084 	0.659022 
B	F	0.627832 	0.511434 	0.666826 
A	E	0.298908 	0.546023 	0.564604 
B	F	0.563686 	0.581161 	0.452623 
B	E	0.460890 	0.431471 	0.436655 
A	F	0.549946 	0.348386 	0.405009 
A	E	0.429023 	0.197047 	0.375404 
B	F	0.573747 	0.492662 	0.706239 
A	E	0.410084 	0.432858 	0.508948 
A	E	0.312079 	0.482070 	0.255635 
A	F	0.474619 	0.544420 	0.674117 
B	E	0.584205 	0.524991 	0.368322 
B	F	0.490164 	0.746388 	0.515770 
B	E	0.537332 	0.313580 	0.469758 
B	F	0.471229 	0.578147 	0.286844 
A	E	0.511738 	0.281462 	0.331852 
A	E	0.298760 	0.311309 	0.331367 
A	F	0.413259 	0.627372 	0.412575 
A	E	0.457170 	0.465804 	0.505750 
A	F	0.364278 	0.414915 	0.428602 
A	F	0.505781 	0.450094 	0.445328 
B	F	0.369949 	0.448854 	0.438315 
B	E	0.646847 	0.536744 	0.600012 
A	F	0.709752 	0.596795 	0.526357 
A	G	0.462963 	0.744613 	0.559326 
B	F	0.170454 	0.745977 	0.476840 
C	E	0.729137 	0.305383 	0.649209 
A	F	0.507031 	0.622697 	0.486932 
B	F	0.635151 	0.435432 	0.787949 
B	E	0.610843 	0.673526 	0.339932 
B	F	0.486896 	0.417209 	0.615297 
A	F	0.219507 	0.519678 	0.467219 
A	E	0.569650 	0.282745 	0.365974 
B	F	0.440303 	0.717345 	0.562652 
B	E	0.657017 	0.564566 	0.489640 
A	F	0.498529 	0.381679 	0.639236 
B	F	0.583589 	0.558831 	0.607237 
B	E	0.558702 	0.524349 	0.408804 
B	F	0.690511 	0.666554 	0.656324 
B	F	0.398506 	0.401680 	0.343711 
C	F	0.592323 	0.684535 	0.568662 
A	F	0.222777 	0.501940 	0.416365 
A	G	0.419022 	0.672604 	0.429076 
C	F	0.774345 	0.656539 	0.742034 
A	E	0.238381 	0.384883 	0.224744 
A	E	0.204376 	0.318562 	0.291359 
B	E	0.282418 	0.458489 	0.569611 
B	F	0.402504 	0.646177 	0.402782 
A	G	0.286845 	0.742794 	0.269412 
A	E	0.564329 	0.749400 	0.188473 
B	F	0.483246 	0.758573 	0.558195 
A	E	0.308219 	0.343138 	0.437712 
B	E	0.608969 	0.418761 	0.375344 
C	F	0.637429 	0.505166 	0.812944 
C	G	0.616439 	0.605235 	0.702081 
A	E	0.474375 	0.641181 	0.214808 
A	E	0.707790 	0.498260 	0.574345 
A	E	0.313320 	0.468808 	0.341797 
B	F	0.540971 	0.508850 	0.444044 
B	E	0.623821 	0.623130 	0.553927 
B	E	0.486329 	0.502418 	0.498151 
B	F	0.381892 	0.694686 	0.571938 
B	F	0.315567 	0.619157 	0.399522 
A	E	0.426082 	0.620021 	0.350844 
B	E	0.594278 	0.410267 	0.566463 
A	E	0.641916 	0.358720 	0.589321 
A	G	0.530287 	0.244786 	0.638824 
A	F	0.625403 	0.188128 	0.539308 
B	F	0.583061 	0.711391 	0.576804 
A	E	0.271869 	0.382710 	0.368519 
A	E	0.444919 	0.628001 	0.373055 
B	F	0.652786 	0.564462 	0.378600 
B	E	0.566298 	0.287487 	0.759883 
B	E	0.569425 	0.501069 	0.554193 
B	F	0.574685 	0.534861 	0.536106 
B	E	0.335636 	0.589889 	0.235126 
B	G	0.717939 	0.598075 	0.639552 
B	F	0.299611 	0.743631 	0.483602 
B	F	0.710179 	0.570242 	0.720863 
B	F	0.607970 	0.469882 	0.616930 
B	F	0.434091 	0.726000 	0.649591 
C	G	0.642156 	0.764266 	0.707549 
B	F	0.823748 	0.569109 	0.767173 
A	E	0.502883 	0.640324 	0.389011 
A	F	0.392845 	0.386326 	0.510051 
B	F	0.615708 	0.713808 	0.521664 
B	F	0.489001 	0.558971 	0.441962 
B	E	0.223833 	0.483790 	0.525232 
B	F	0.605208 	0.839491 	0.629694 
A	F	0.334055 	0.661038 	0.395053 
A	F	0.503817 	0.321751 	0.501349 
A	G	0.705658 	0.581586 	0.555654 
C	F	0.652121 	0.622140 	0.606053 
A	E	0.422555 	0.480853 	0.358448 
B	E	0.553272 	0.489824 	0.331490 
A	F	0.620619 	0.503579 	0.637424 
B	G	0.702646 	0.650293 	0.596983 
A	F	0.486563 	0.351307 	0.424235 
A	F	0.285792 	0.581489 	0.573498 
B	E	0.362635 	0.488907 	0.366245 
A	E	0.437938 	0.362318 	0.263341 
B	F	0.681505 	0.375830 	0.607013 
B	F	0.585879 	0.665288 	0.460101 
B	E	0.410249 	0.477455 	0.551391 
B	F	0.549906 	0.800018 	0.613528 
B	F	0.676174 	0.652880 	0.646442 
B	E	0.619103 	0.529357 	0.454099 
A	F	0.498343 	0.480079 	0.568154 
B	F	0.557842 	0.597068 	0.565537 
C	F	0.686074 	0.595145 	0.775289 
B	F	0.548655 	0.572395 	0.503900 
C	F	0.623739 	0.681895 	0.701728 
B	G	0.500412 	0.641500 	0.667519 
A	F	0.522246 	0.263459 	0.664660 
A	E	0.245088 	0.424529 	0.259893 
A	F	0.267924 	0.664358 	0.702082 
B	F	0.722388 	0.564910 	0.645562 
B	F	0.445605 	0.553480 	0.380252 
B	F	0.666387 	0.666744 	0.849597 
B	F	0.681298 	0.429378 	0.430895 
B	E	0.741418 	0.417534 	0.658758 
A	E	0.367607 	0.369336 	0.423629 
B	F	0.713728 	0.635365 	0.728332 
A	E	0.462821 	0.424277 	0.304829 
A	G	0.651540 	0.520868 	0.685504 
A	E	0.325167 	0.377682 	0.232594 
B	F	0.659689 	0.708830 	0.450369 
A	E	0.664243 	0.323340 	0.563338 
C	F	0.707432 	0.687862 	0.557485 
A	E	0.496662 	0.668636 	0.630824 
B	F	0.534366 	0.564603 	0.509621 
A	E	0.409408 	0.341582 	0.339603 
A	E	0.740851 	0.520314 	0.369672 
A	F	0.309876 	0.596345 	0.250124 
B	F	0.502695 	0.628942 	0.499695 
B	F	0.657655 	0.380968 	0.446629 
B	F	0.535740 	0.383957 	0.532919 
B	G	0.529982 	0.634527 	0.439588 
A	F	0.531136 	0.639990 	0.467525 
A	E	0.438327 	0.366603 	0.446343 
B	E	0.534540 	0.263329 	0.578181 
A	E	0.340289 	0.297735 	0.368221 
B	F	0.431918 	0.599892 	0.509988 
B	E	0.476135 	0.623049 	0.633951 
A	F	0.606035 	0.395477 	0.491877 
A	F	0.343240 	0.418073 	0.470567 
B	F	0.447000 	0.559999 	0.631747 
B	F	0.656448 	0.504863 	0.611335 
B	F	0.634711 	0.489899 	0.539525 
C	F	0.600519 	0.747177 	0.640126 
A	G	0.550495 	0.542769 	0.448099 
B	F	0.570435 	0.467674 	0.518792 
B	F	0.546598 	0.677135 	0.377669 
B	F	0.425631 	0.722408 	0.404450 
C	E	0.500894 	0.503553 	0.545658 
B	E	0.644414 	0.664184 	0.604708 
