100000 2 3 
A	Y	0.34206	0	0.366719
Z	E	0	0.114212	0.346768
Z	E	0	0.518397	0.31027
A	Y	0.299275	0.443988	0.33645
Z	E	0	0.023416	0.481866
B	Y	0	0	0
A	F	0.280806	0	0.615479
C	E	0.101531	0	0
A	E	0.478086	0.606136	0
A	Y	0.018939	0.265188	0.833301
B	H	0.741687	0.401498	0
Z	Y	0	0.298638	0.171706
A	E	0	0.930413	0.485414
A	H	0.768316	0	0.548759
A	Y	0.602457	0.586443	0
A	G	0.651868	0	0
Z	Y	0	0.812394	0
C	Y	0.202861	0.826865	0.600039
B	Y	0.623546	0	0
Z	E	0	0.834576	0
Z	E	0.184476	0.343389	0.383539
A	E	0.623329	0	0.003323
D	E	0	0.595597	0.784289
Z	G	0	0	0
Z	Y	0.97471	0	0.91693
Z	Y	0	0.696002	0.621368
A	Y	0.718956	0.20442	0
B	Y	0.182351	0.842723	0
Z	E	0.467636	0.404645	0
A	E	0.706529	0	0.174246
Z	Y	0	0.59131	0.192934
Z	E	0.343375	0.806968	0.619578
A	G	0.576824	0.581816	0
B	E	0	0.464706	0
A	Y	0.479361	0	0.487756
B	Y	0.246	0.201905	0.265078
C	Y	0	0.435856	0
B	E	0.705194	0	0
A	E	0.940977	0	0.43806
Z	Y	0	0	0.361641
Z	H	0.349757	0	0.531975
A	Y	0.812717	0.521285	0
B	G	0	0	0
B	F	0	0.266485	0
A	Y	0.191929	0.257541	0.308086
A	Y	0.833488	0	0.342149
C	F	0.013251	0.932985	0.394055
B	H	0.702272	0.624058	0
B	G	0.498006	0.162067	0
Z	F	0	0	0.96137
B	G	0.314468	0.520439	0.793224
Z	G	0	0.096093	0.906804
Z	E	0.177304	0	0.202171
A	E	0	0.483271	0.474149
Z	F	0	0	0.654034
A	Y	0.689355	0.033861	0.398332
A	Y	0	0.528792	0
B	G	0.285426	0	0.572873
A	Y	0.457225	0	0
B	G	0.840213	0.511685	0.478102
C	Y	0.255375	0	0.568573
A	H	0	0	0
Z	Y	0.513857	0	0
A	F	0.906755	0	0
Z	Y	0	0.432289	0
B	H	0.733715	0	0.545358
B	F	0.3934	0.770319	0.286331
A	F	0.283689	0	0.503446
C	E	0.313281	0.846652	0
B	Y	0.099601	0	0.599537
Z	Y	0	0.465874	0.750766
B	Y	0	0	0.399761
A	Y	0	0	0.483198
D	E	0.34896	0.459561	0.725003
Z	G	0.650449	0	0
Z	E	0	0	0.249256
A	F	0.748369	0.46111	0
Z	Y	0.741578	0.163602	0
Z	G	0	0	0.399804
B	F	0.029982	0	0.147613
Z	F	0	0	0
Z	F	0.414176	0.522555	0
A	H	0	0	0.581331
Z	G	0.492172	0	0
B	Y	0.552842	0	0.533308
A	Y	0	0	0
Z	G	0	0	0.649705
Z	Y	0.19877	0.768846	0
B	E	0	0	0
Z	Y	0.117414	0.269955	0
Z	E	0	0	0
B	Y	0	0.541039	0.39667
Z	E	0.652432	0.368317	0
Z	Y	0	0.319177	0.35153
Z	Y	0.13234	0.992705	0.771852
D	Y	0.115551	0.712648	0
C	E	0.612099	0	0.512207
C	Y	0.402257	0	0.524052
A	F	0.697238	0.188223	0.386742
A	Y	0	0	0.319695
D	E	0.307484	0.767472	0.154404
Z	F	0.608928	0.030789	0.153939
A	E	0	0	0
D	F	0	0	0.704264
C	E	0	0.154462	0.743644
Z	E	0.352656	0.54129	0
A	E	0.806556	0.272145	0.486426
Z	Y	0	0	0.699219
B	F	0	0.113116	0
B	Y	0.345997	0.239959	0.667386
B	Y	0	0.346724	0
A	F	0	0	0.100319
Z	F	0.396322	0.720389	0.454342
Z	Y	0.089024	0	0
B	G	0.530071	0.136215	0.130921
A	Y	0.362863	0	0.485298
A	Y	0.34067	0	0.395708
D	E	0	0.373916	0.024433
D	Y	0	0.683619	0
Z	F	0	0.287948	0.93706
A	Y	0	0.653661	0
A	E	0	0	0.555685
Z	Y	0	0.336633	0
A	Y	0.90896	0.605146	0
Z	Y	0.552772	0.900094	0.050023
C	E	0.46501	0	0.434806
Z	F	0.38279	0	0
B	E	0.758679	0.54919	0.639911
A	Y	0	0.817975	0.081981
B	G	0.702665	0	0
A	Y	0	0	0.214943
B	G	0	0.75316	0
C	G	0.443446	0.3625	0
B	Y	0	0	0.321472
Z	E	0.411274	0.655608	0
B	E	0.477995	0.929058	0
A	Y	0.935712	0	0.224415
A	Y	0	0.491064	0.216351
A	Y	0.267397	0.041017	0.850174
Z	E	0	0	0.40836
Z	F	0	0.141606	0
Z	Y	0.485171	0	0
Z	Y	0.333493	0	0
A	G	0.605734	0	0.14428
B	E	0.880961	0	0.676594
Z	Y	0	0.26564	0
A	G	0.163975	0	0
C	Y	0.854407	0	0.145863
Z	G	0	0	0.09415
Z	E	0.684043	0.920323	0
A	E	0	0.767863	0
Z	F	0	0	0.416491
B	Y	0.947458	0	0
A	E	0.967892	0	0.637609
A	Y	0.527122	0	0
Z	E	0	0.561629	0.132118
B	E	0.710808	0.261283	0.106298
B	E	0	0.169146	0
A	Y	0.540314	0.853036	0
B	Y	0.68338	0	0.15766
B	F	0.565436	0.544476	0
Z	Y	0	0.941807	0.709416
A	Y	0.32003	0.454339	0
B	F	0	0.039065	0
A	E	0.387149	0.136736	0.50558
A	F	0.631971	0	0
A	Y	0	0.904355	0.155358
A	E	0	0	0.42903
Z	H	0	0.555781	0.737462
A	Y	0	0.613646	0
Z	E	0.558592	0	0.791752
A	H	0	0	0.645086
A	F	0.058312	0.984095	0.057827
Z	Y	0	0	0
B	Y	0.736726	0.297659	0.024147
A	F	0	0	0.77645
Z	F	0.591754	0.173296	0.396643
B	F	0	0.436544	0.469039
Z	F	0	0.246143	0.419973
C	F	0	0.187731	0
C	Y	0.01296	0.635241	0
D	E	0.164849	0	0.701151
B	Y	0	0	0
Z	E	0.334899	0.51159	0
Z	Y	0	0.860303	0.337255
A	Y	0	0.718196	0.304964
Z	Y	0	0.510782	0
Z	E	0	0	0
A	E	0	0	0.324282
C	F	0	0	0.456924
Z	E	0.397631	0	0.613482
A	E	0.603532	0.182485	0.164183
A	Y	0.924855	0.76653	0.445582
A	Y	0	0.084804	0.775352
A	E	0	0.366227	0.513693
D	Y	0.523363	0.346988	0
Z	Y	0	0.255388	0.434837
A	H	0.307331	0.610208	0.073033
B	F	0.628753	0.888985	0.45839
Z	E	0.891997	0	0.359122
A	Y	0	0.816307	0.622087
Z	Y	0.62172	0.963326	0.024096
B	Y	0.219172	0.658326	0
B	E	0.51084	0.322593	0.696495
C	Y	0.595849	0.630076	0.633071
Z	Y	0	0.856069	0
Z	Y	0	0.511656	0
D	E	0.265538	0.221796	0.554687
C	F	0	0.698403	0.405711
Z	F	0.38385	0.18156	0.528291
B	Y	0	0	0.240013
Z	Y	0.575264	0.168289	0.159145
Z	E	0	0.632209	0.553467
A	E	0	0.758031	0
A	F	0	0	0.262281
Z	F	0	0	0.318735
B	H	0	0	0
Z	G	0.785305	0.233545	0
Z	F	0	0	0.688564
A	H	0.089464	0.06978	0.842413
C	Y	0	0	0.277404
Z	Y	0.448207	0.601836	0.461939
Z	H	0.723243	0.251689	0.565367
B	Y	0	0.440275	0
B	F	0.735559	0	0
B	Y	0.694969	0.368343	0.758599
Z	E	0.839668	0.668496	0.648847
C	E	0.857207	0.760356	0.277214
A	Y	0.730957	0	0.541458
B	F	0.334916	0	0
A	G	0.307948	0	0
Z	Y	0.484583	0.573872	0.218953
Z	Y	0	0	0.687247
A	G	0	0.891002	0.097551
B	Y	0	0.510051	0.927695
D	Y	0.413319	0.459394	0
Z	Y	0.808337	0.499353	0.008925
B	Y	0.883209	0.221391	0.415191
C	Y	0	0.551491	0
B	E	0.040782	0	0.563009
A	E	0.531231	0.2521	0
A	Y	0	0	0
B	F	0	0	0.41576
Z	E	0	0.520252	0.3189
Z	Y	0	0	0
B	F	0.517369	0.859029	0.22033
Z	H	0	0	0.39744
C	Y	0	0	0.270287
A	F	0	0	0
A	F	0	0	0.483797
Z	Y	0.78221	0	0.305183
Z	Y	0.408502	0	0
A	F	0.642735	0	0
B	F	0	0	0.85928
A	E	0.965407	0.305098	0
D	E	0.179432	0	0
B	E	0.264297	0	0.357092
Z	Y	0	0.162147	0.685068
C	F	0.275629	0.379629	0
Z	E	0	0	0
Z	E	0	0.900826	0.209831
Z	F	0.804102	0.768035	0.559698
A	Y	0	0.241777	0
A	E	0.744639	0	0
C	E	0	0.553886	0.80457
A	E	0.78939	0	0
A	E	0.797934	0	0.343232
B	G	0.758856	0	0.916052
C	E	0	0	0
Z	Y	0	0	0.995977
A	H	0	0	0
Z	F	0	0	0.241797
C	E	0	0	0
B	G	0.722657	0	0.57497
A	Y	0.858683	0.694069	0.347422
A	Y	0.873878	0.666201	0.541701
Z	E	0	0.606241	0
B	E	0	0.834018	0.514722
B	F	0	0.938681	0.428776
C	Y	0	0	0
B	E	0.693778	0.021444	0.745646
Z	E	0.026865	0	0
A	F	0.308261	0	0.768583
Z	H	0	0.979669	0
B	F	0	0.775959	0
C	F	0.08441	0.620648	0.539287
B	E	0.585441	0.021502	0
Z	Y	0	0.947832	0
A	Y	0	0.453309	0.402912
B	Y	0.791649	0	0.156657
A	H	0	0.339592	0
Z	F	0	0	0.427331
Z	Y	0.524581	0	0
Z	Y	0.346408	0.862625	0
Z	Y	0.458747	0.260755	0
A	G	0	0	0.217396
B	Y	0.457713	0.666565	0.691826
Z	E	0	0	0
A	G	0	0	0
A	Y	0.605021	0	0.607149
C	Y	0	0.090585	0.64867
Z	E	0.880022	0	0.744836
B	Y	0.218456	0	0.475162
B	Y	0.040421	0.511021	0
B	F	0.767687	0.591967	0.015453
B	F	0	0.272508	0
A	E	0	0	0
Z	F	0	0.854732	0.462784
Z	Y	0	0.506514	0.623875
