10000 2 3 
A	F	0.342080 	0.742449 	0.366809 
A	E	0.815931 	0.114243 	0.346853 
C	E	0.799752 	0.518535 	0.310346 
A	E	0.299292 	0.444106 	0.336532 
B	E	0.506180 	0.023422 	0.481984 
B	E	0.910883 	0.005943 	0.577888 
A	F	0.280822 	0.439409 	0.615629 
C	E	0.101537 	0.202588 	0.943497 
A	E	0.478114 	0.606298 	0.827641 
A	H	0.018940 	0.265258 	0.833505 
B	H	0.741731 	0.401604 	0.889478 
C	E	0.491366 	0.298717 	0.171748 
A	E	0.579633 	0.930660 	0.485533 
A	H	0.768361 	0.279445 	0.548894 
A	F	0.602492 	0.586599 	0.832814 
A	G	0.651906 	0.362912 	0.825106 
A	E	0.063282 	0.812610 	0.084598 
C	E	0.202873 	0.827085 	0.600186 
B	E	0.623582 	0.988252 	0.004496 
A	E	0.617460 	0.834797 	0.018126 
B	E	0.184487 	0.343481 	0.383633 
A	E	0.623366 	0.394679 	0.003324 
D	E	0.066593 	0.595755 	0.784481 
A	G	0.390035 	0.812384 	0.428283 
A	F	0.974767 	0.219399 	0.917155 
A	F	0.487478 	0.696187 	0.621520 
A	E	0.718998 	0.204475 	0.603162 
B	G	0.182362 	0.842947 	0.998232 
A	E	0.467663 	0.404753 	0.467295 
A	E	0.706571 	0.728545 	0.174289 
A	H	0.444856 	0.591467 	0.192981 
C	E	0.343395 	0.807183 	0.619730 
A	G	0.576857 	0.581971 	0.673483 
B	E	0.724785 	0.464830 	0.298083 
A	E	0.479389 	0.694573 	0.487876 
B	F	0.246015 	0.201959 	0.265143 
C	E	0.284023 	0.435972 	0.381670 
B	E	0.705235 	0.429766 	0.234238 
A	E	0.941033 	0.071703 	0.438167 
C	E	0.500199 	0.278383 	0.361730 
A	H	0.349777 	0.318410 	0.532106 
A	F	0.812764 	0.521424 	0.546342 
B	G	0.689106 	0.270710 	0.074250 
B	F	0.102858 	0.266555 	0.816402 
A	G	0.191940 	0.257610 	0.308162 
A	E	0.833537 	0.521878 	0.342233 
C	F	0.013252 	0.933233 	0.394152 
B	H	0.702313 	0.624224 	0.235300 
B	G	0.498036 	0.162110 	0.449503 
A	F	0.780940 	0.257626 	0.961606 
B	G	0.314487 	0.520577 	0.793418 
C	G	0.451850 	0.096118 	0.907026 
C	E	0.177314 	0.762630 	0.202221 
A	E	0.400748 	0.483399 	0.474265 
D	F	0.013218 	0.747512 	0.654194 
A	E	0.689395 	0.033870 	0.398430 
A	H	0.455423 	0.528933 	0.320290 
B	G	0.285443 	0.931849 	0.573013 
A	F	0.457251 	0.051930 	0.280882 
B	G	0.840263 	0.511821 	0.478220 
C	E	0.255390 	0.464972 	0.568713 
A	H	0.104166 	0.571870 	0.655533 
A	G	0.513887 	0.320752 	0.697723 
A	F	0.906808 	0.425804 	0.858645 
D	E	0.618473 	0.432404 	0.249032 
B	H	0.733758 	0.423679 	0.545492 
B	F	0.393424 	0.770524 	0.286401 
A	F	0.283705 	0.733214 	0.503569 
C	E	0.313300 	0.846877 	0.576760 
B	E	0.099607 	0.011530 	0.599684 
C	E	0.127992 	0.465998 	0.750950 
B	E	0.640953 	0.219326 	0.399858 
A	E	0.392098 	0.733648 	0.483317 
D	E	0.348981 	0.459683 	0.725181 
A	G	0.650487 	0.494449 	0.308832 
B	E	0.550179 	0.937734 	0.249317 
A	F	0.748413 	0.461232 	0.307827 
B	F	0.741621 	0.163646 	0.581469 
D	G	0.309474 	0.593288 	0.399901 
B	F	0.029984 	0.780591 	0.147649 
A	F	0.487067 	0.448272 	0.624303 
A	F	0.414200 	0.522694 	0.541482 
A	H	0.556529 	0.359749 	0.581473 
A	G	0.492201 	0.335399 	0.796473 
B	F	0.552875 	0.004834 	0.533438 
A	E	0.680426 	0.680452 	0.236287 
B	G	0.153158 	0.569506 	0.649864 
D	G	0.198782 	0.769051 	0.358613 
B	E	0.489953 	0.919597 	0.379448 
A	G	0.117421 	0.270027 	0.643724 
B	E	0.224354 	0.791304 	0.070446 
B	E	0.512358 	0.541183 	0.396767 
C	E	0.652470 	0.368415 	0.793797 
B	E	0.706922 	0.319262 	0.351616 
C	E	0.132348 	0.992969 	0.772041 
D	G	0.115558 	0.712838 	0.254963 
C	E	0.612135 	0.491527 	0.512333 
C	F	0.402280 	0.718814 	0.524180 
A	F	0.697279 	0.188273 	0.386836 
A	F	0.270257 	0.643253 	0.319773 
D	E	0.307502 	0.767676 	0.154441 
D	F	0.608963 	0.030797 	0.153977 
A	E	0.811939 	0.504400 	0.214698 
D	F	0.409969 	0.017245 	0.704436 
C	E	0.925444 	0.154503 	0.743826 
B	E	0.352676 	0.541434 	0.626824 
A	E	0.806603 	0.272217 	0.486545 
C	E	0.592779 	0.213767 	0.699390 
B	F	0.593118 	0.113146 	0.189604 
B	F	0.346018 	0.240023 	0.667549 
B	G	0.463579 	0.346816 	0.373403 
A	F	0.490659 	0.498887 	0.100344 
B	F	0.396345 	0.720580 	0.454454 
A	H	0.089029 	0.346210 	0.577004 
B	G	0.530102 	0.136251 	0.130953 
A	F	0.362884 	0.462372 	0.485417 
A	E	0.340690 	0.497805 	0.395804 
D	E	0.829008 	0.374016 	0.024439 
D	F	0.045761 	0.683801 	0.258778 
A	F	0.758086 	0.288024 	0.937289 
A	E	0.789536 	0.653835 	0.551008 
A	E	0.996732 	0.010176 	0.555821 
A	F	0.614866 	0.336723 	0.603800 
A	E	0.909014 	0.605307 	0.959536 
A	F	0.552805 	0.900333 	0.050036 
C	E	0.465037 	0.874445 	0.434913 
A	F	0.382813 	0.991283 	0.318736 
B	E	0.758723 	0.549336 	0.640068 
A	E	0.881622 	0.818192 	0.082001 
B	G	0.702706 	0.377566 	0.048935 
A	E	0.852927 	0.541180 	0.214995 
B	G	0.119918 	0.753360 	0.739707 
C	G	0.443472 	0.362596 	0.756719 
B	E	0.424769 	0.202665 	0.321551 
C	E	0.411298 	0.655783 	0.245103 
B	E	0.478023 	0.929305 	0.742244 
A	F	0.935767 	0.108021 	0.224470 
A	E	0.806715 	0.491194 	0.216404 
A	G	0.267413 	0.041027 	0.850383 
B	E	0.966372 	0.319061 	0.408460 
A	F	0.692356 	0.141643 	0.438895 
B	F	0.485199 	0.805947 	0.473711 
A	F	0.333513 	0.102456 	0.993505 
A	G	0.605770 	0.607973 	0.144315 
B	E	0.881013 	0.323647 	0.676760 
B	G	0.744511 	0.265710 	0.476423 
A	G	0.163984 	0.967676 	0.517306 
C	E	0.854458 	0.229994 	0.145899 
A	G	0.965532 	0.497557 	0.094173 
A	E	0.684084 	0.920567 	0.439810 
A	E	0.244052 	0.768067 	0.634977 
A	F	0.564290 	0.890668 	0.416593 
B	E	0.947514 	0.035910 	0.430112 
A	E	0.967949 	0.523772 	0.637765 
A	G	0.527153 	0.732514 	0.303989 
C	E	0.693299 	0.561778 	0.132150 
B	E	0.710850 	0.261352 	0.106324 
B	E	0.700216 	0.169191 	0.142955 
A	E	0.540346 	0.853263 	0.635730 
B	E	0.683420 	0.490024 	0.157699 
B	F	0.565469 	0.544621 	0.246028 
B	E	0.292159 	0.942057 	0.709590 
A	E	0.320049 	0.454460 	0.953421 
B	F	0.569291 	0.039075 	0.267598 
A	E	0.387172 	0.136772 	0.505704 
A	F	0.632008 	0.109821 	0.963481 
A	E	0.568214 	0.904595 	0.155396 
A	E	0.150716 	0.965852 	0.429135 
A	H	0.515670 	0.555929 	0.737643 
A	E	0.354695 	0.613809 	0.906694 
B	E	0.558625 	0.745177 	0.791946 
A	H	0.589350 	0.291015 	0.645244 
A	F	0.058316 	0.984356 	0.057841 
D	E	0.728581 	0.376891 	0.541592 
B	E	0.736769 	0.297739 	0.024153 
A	F	0.051212 	0.785776 	0.776640 
A	F	0.591789 	0.173342 	0.396740 
B	F	0.911402 	0.436660 	0.469154 
B	F	0.944374 	0.246208 	0.420075 
C	F	0.916686 	0.187781 	0.016898 
C	G	0.012961 	0.635410 	0.861105 
D	E	0.164858 	0.646071 	0.701323 
B	E	0.769584 	0.769699 	0.268884 
B	E	0.334919 	0.511726 	0.365029 
B	E	0.602520 	0.860532 	0.337338 
A	H	0.271829 	0.718387 	0.305039 
A	F	0.487196 	0.510918 	0.310573 
C	E	0.978427 	0.198396 	0.492128 
A	E	0.454531 	0.688437 	0.324361 
C	F	0.255240 	0.824676 	0.457036 
C	E	0.397654 	0.580489 	0.613632 
A	E	0.603568 	0.182533 	0.164223 
A	G	0.924909 	0.766734 	0.445691 
A	H	0.870001 	0.084827 	0.775542 
A	E	0.885684 	0.366325 	0.513819 
D	E	0.523394 	0.347080 	0.862080 
A	G	0.093615 	0.255456 	0.434943 
A	H	0.307349 	0.610370 	0.073051 
B	F	0.628790 	0.889221 	0.458502 
B	E	0.892050 	0.018797 	0.359210 
A	E	0.914740 	0.816524 	0.622240 
A	E	0.621756 	0.963582 	0.024102 
B	E	0.219185 	0.658501 	0.823946 
B	E	0.510870 	0.322679 	0.696665 
