50000 2 3 
A	F	0.342071 	0.742252 	0.366719 
A	E	0.815909 	0.114212 	0.346768 
C	E	0.799730 	0.518397 	0.310270 
A	E	0.299284 	0.443988 	0.336450 
B	E	0.506167 	0.023416 	0.481866 
B	E	0.910858 	0.005941 	0.577746 
A	F	0.280814 	0.439292 	0.615479 
C	E	0.101535 	0.202534 	0.943266 
A	E	0.478101 	0.606136 	0.827438 
A	H	0.018939 	0.265188 	0.833301 
B	H	0.741710 	0.401498 	0.889260 
C	E	0.491352 	0.298638 	0.171706 
A	E	0.579617 	0.930413 	0.485414 
A	H	0.768340 	0.279370 	0.548759 
A	F	0.602475 	0.586443 	0.832610 
A	G	0.651888 	0.362816 	0.824904 
A	E	0.063281 	0.812394 	0.084578 
C	E	0.202867 	0.826865 	0.600039 
B	E	0.623565 	0.987989 	0.004495 
A	E	0.617443 	0.834576 	0.018121 
B	E	0.184482 	0.343389 	0.383539 
A	E	0.623349 	0.394574 	0.003323 
D	E	0.066591 	0.595597 	0.784289 
A	G	0.390024 	0.812169 	0.428178 
A	F	0.974740 	0.219340 	0.916930 
A	F	0.487464 	0.696002 	0.621368 
A	E	0.718978 	0.204420 	0.603014 
B	G	0.182357 	0.842723 	0.997988 
A	E	0.467651 	0.404645 	0.467181 
A	E	0.706551 	0.728352 	0.174246 
A	H	0.444844 	0.591310 	0.192934 
C	E	0.343386 	0.806968 	0.619578 
A	G	0.576842 	0.581816 	0.673318 
B	E	0.724765 	0.464706 	0.298010 
A	E	0.479376 	0.694389 	0.487756 
B	F	0.246008 	0.201905 	0.265078 
C	E	0.284015 	0.435856 	0.381577 
B	E	0.705216 	0.429652 	0.234181 
A	E	0.941007 	0.071684 	0.438060 
C	E	0.500185 	0.278309 	0.361641 
A	H	0.349768 	0.318325 	0.531975 
A	F	0.812742 	0.521285 	0.546208 
B	G	0.689087 	0.270638 	0.074231 
B	F	0.102856 	0.266485 	0.816202 
A	G	0.191935 	0.257541 	0.308086 
A	E	0.833514 	0.521740 	0.342149 
C	F	0.013251 	0.932985 	0.394055 
B	H	0.702294 	0.624058 	0.235242 
B	G	0.498022 	0.162067 	0.449393 
A	F	0.780918 	0.257558 	0.961370 
B	G	0.314478 	0.520439 	0.793224 
C	G	0.451838 	0.096093 	0.906804 
C	E	0.177309 	0.762428 	0.202171 
A	E	0.400737 	0.483271 	0.474149 
D	F	0.013218 	0.747313 	0.654034 
A	E	0.689376 	0.033861 	0.398332 
A	H	0.455410 	0.528792 	0.320212 
B	G	0.285435 	0.931601 	0.572873 
A	F	0.457239 	0.051917 	0.280814 
B	G	0.840240 	0.511685 	0.478102 
C	E	0.255383 	0.464849 	0.568573 
A	H	0.104164 	0.571718 	0.655373 
A	G	0.513873 	0.320667 	0.697552 
A	F	0.906783 	0.425690 	0.858435 
D	E	0.618456 	0.432289 	0.248971 
B	H	0.733738 	0.423566 	0.545358 
B	F	0.393413 	0.770319 	0.286331 
A	F	0.283698 	0.733019 	0.503446 
C	E	0.313291 	0.846652 	0.576619 
B	E	0.099605 	0.011527 	0.599537 
C	E	0.127988 	0.465874 	0.750766 
B	E	0.640935 	0.219267 	0.399761 
A	E	0.392087 	0.733453 	0.483198 
D	E	0.348971 	0.459561 	0.725003 
A	G	0.650470 	0.494317 	0.308756 
B	E	0.550164 	0.937485 	0.249256 
A	F	0.748392 	0.461110 	0.307752 
B	F	0.741601 	0.163602 	0.581327 
D	G	0.309466 	0.593131 	0.399804 
B	F	0.029983 	0.780383 	0.147613 
A	F	0.487053 	0.448153 	0.624150 
A	F	0.414189 	0.522555 	0.541349 
A	H	0.556514 	0.359653 	0.581331 
A	G	0.492188 	0.335310 	0.796278 
B	F	0.552860 	0.004833 	0.533308 
A	E	0.680407 	0.680271 	0.236229 
B	G	0.153154 	0.569354 	0.649705 
D	G	0.198777 	0.768846 	0.358525 
B	E	0.489940 	0.919352 	0.379356 
A	G	0.117418 	0.269955 	0.643566 
B	E	0.224348 	0.791094 	0.070429 
B	E	0.512344 	0.541039 	0.396670 
C	E	0.652452 	0.368317 	0.793602 
B	E	0.706902 	0.319177 	0.351530 
C	E	0.132344 	0.992705 	0.771852 
D	G	0.115555 	0.712648 	0.254900 
C	E	0.612119 	0.491396 	0.512207 
C	F	0.402269 	0.718623 	0.524052 
A	F	0.697260 	0.188223 	0.386742 
A	F	0.270250 	0.643082 	0.319695 
D	E	0.307493 	0.767472 	0.154404 
D	F	0.608947 	0.030789 	0.153939 
A	E	0.811917 	0.504266 	0.214645 
D	F	0.409957 	0.017241 	0.704264 
C	E	0.925418 	0.154462 	0.743644 
B	E	0.352667 	0.541290 	0.626670 
A	E	0.806581 	0.272145 	0.486426 
C	E	0.592762 	0.213710 	0.699219 
B	F	0.593102 	0.113116 	0.189558 
B	F	0.346008 	0.239959 	0.667386 
B	G	0.463566 	0.346724 	0.373312 
A	F	0.490646 	0.498755 	0.100319 
B	F	0.396334 	0.720389 	0.454342 
A	H	0.089027 	0.346118 	0.576863 
B	G	0.530088 	0.136215 	0.130921 
A	F	0.362874 	0.462250 	0.485298 
A	E	0.340680 	0.497673 	0.395708 
D	E	0.828985 	0.373916 	0.024433 
D	F	0.045760 	0.683619 	0.258715 
A	F	0.758065 	0.287948 	0.937060 
A	E	0.789515 	0.653661 	0.550873 
A	E	0.996705 	0.010173 	0.555685 
A	F	0.614850 	0.336633 	0.603652 
A	E	0.908989 	0.605146 	0.959301 
A	F	0.552789 	0.900094 	0.050023 
C	E	0.465025 	0.874213 	0.434806 
A	F	0.382802 	0.991020 	0.318657 
B	E	0.758702 	0.549190 	0.639911 
A	E	0.881598 	0.817975 	0.081981 
B	G	0.702687 	0.377466 	0.048923 
A	E	0.852903 	0.541036 	0.214943 
B	G	0.119915 	0.753160 	0.739526 
C	G	0.443460 	0.362500 	0.756533 
B	E	0.424757 	0.202612 	0.321472 
C	E	0.411286 	0.655608 	0.245043 
B	E	0.478010 	0.929058 	0.742062 
A	F	0.935741 	0.107992 	0.224415 
A	E	0.806693 	0.491064 	0.216351 
A	G	0.267405 	0.041017 	0.850174 
B	E	0.966346 	0.318976 	0.408360 
A	F	0.692337 	0.141606 	0.438787 
B	F	0.485186 	0.805733 	0.473595 
A	F	0.333504 	0.102429 	0.993261 
A	G	0.605753 	0.607811 	0.144280 
B	E	0.880988 	0.323561 	0.676594 
B	G	0.744491 	0.265640 	0.476306 
A	G	0.163980 	0.967418 	0.517179 
C	E	0.854434 	0.229933 	0.145863 
A	G	0.965505 	0.497425 	0.094150 
A	E	0.684065 	0.920323 	0.439702 
A	E	0.244045 	0.767863 	0.634821 
A	F	0.564274 	0.890432 	0.416491 
B	E	0.947488 	0.035900 	0.430006 
A	E	0.967923 	0.523633 	0.637609 
A	G	0.527139 	0.732319 	0.303914 
C	E	0.693280 	0.561629 	0.132118 
B	E	0.710831 	0.261283 	0.106298 
B	E	0.700197 	0.169146 	0.142920 
A	E	0.540331 	0.853036 	0.635575 
B	E	0.683401 	0.489894 	0.157660 
B	F	0.565454 	0.544476 	0.245968 
B	E	0.292151 	0.941807 	0.709416 
A	E	0.320040 	0.454339 	0.953187 
B	F	0.569275 	0.039065 	0.267532 
A	E	0.387162 	0.136736 	0.505580 
A	F	0.631991 	0.109791 	0.963245 
A	E	0.568199 	0.904355 	0.155358 
A	E	0.150712 	0.965595 	0.429030 
A	H	0.515656 	0.555781 	0.737462 
A	E	0.354685 	0.613646 	0.906472 
B	E	0.558610 	0.744979 	0.791752 
A	H	0.589334 	0.290938 	0.645086 
A	F	0.058314 	0.984095 	0.057827 
D	E	0.728561 	0.376791 	0.541459 
B	E	0.736749 	0.297659 	0.024147 
A	F	0.051211 	0.785567 	0.776450 
A	F	0.591773 	0.173296 	0.396643 
B	F	0.911377 	0.436544 	0.469039 
B	F	0.944348 	0.246143 	0.419973 
C	F	0.916661 	0.187731 	0.016894 
C	G	0.012960 	0.635241 	0.860894 
D	E	0.164854 	0.645899 	0.701151 
B	E	0.769563 	0.769495 	0.268818 
B	E	0.334910 	0.511590 	0.364940 
B	E	0.602503 	0.860303 	0.337255 
A	H	0.271822 	0.718196 	0.304964 
A	F	0.487183 	0.510782 	0.310497 
C	E	0.978400 	0.198343 	0.492007 
A	E	0.454518 	0.688254 	0.324282 
C	F	0.255233 	0.824457 	0.456924 
C	E	0.397643 	0.580335 	0.613482 
A	E	0.603551 	0.182485 	0.164183 
A	G	0.924884 	0.766530 	0.445582 
A	H	0.869978 	0.084804 	0.775352 
A	E	0.885659 	0.366227 	0.513693 
D	E	0.523380 	0.346988 	0.861868 
A	G	0.093613 	0.255388 	0.434837 
A	H	0.307341 	0.610208 	0.073033 
B	F	0.628773 	0.888985 	0.458390 
B	E	0.892025 	0.018792 	0.359122 
A	E	0.914715 	0.816307 	0.622087 
A	E	0.621739 	0.963326 	0.024096 
B	E	0.219179 	0.658326 	0.823745 
B	E	0.510856 	0.322593 	0.696495 
C	E	0.595868 	0.630076 	0.633071 
B	E	0.429302 	0.856069 	0.375540 
A	G	0.476573 	0.511656 	0.532864 
D	E	0.265546 	0.221796 	0.554687 
C	F	0.707102 	0.698403 	0.405711 
C	F	0.383862 	0.181560 	0.528291 
B	F	0.525896 	0.776534 	0.240013 
B	F	0.575282 	0.168289 	0.159145 
A	E	0.669568 	0.632209 	0.553467 
A	E	0.994340 	0.758031 	0.536454 
A	F	0.559154 	0.942129 	0.262281 
A	F	0.824997 	0.612740 	0.318735 
B	H	0.198217 	0.498922 	0.542876 
C	G	0.785330 	0.233545 	0.506639 
B	F	0.096648 	0.357760 	0.688564 
A	H	0.089467 	0.069780 	0.842413 
C	F	0.632142 	0.541686 	0.277404 
A	F	0.448221 	0.601836 	0.461939 
A	H	0.723265 	0.251689 	0.565367 
B	F	0.205402 	0.440275 	0.670244 
B	F	0.735582 	0.621318 	0.092958 
B	F	0.694991 	0.368343 	0.758599 
A	E	0.839694 	0.668496 	0.648847 
C	E	0.857233 	0.760356 	0.277214 
A	F	0.730980 	0.457622 	0.541458 
B	F	0.334927 	0.094146 	0.917527 
A	G	0.307958 	0.273653 	0.470586 
A	G	0.484598 	0.573872 	0.218953 
B	E	0.498218 	0.630162 	0.687247 
A	G	0.500759 	0.891002 	0.097551 
B	E	0.358438 	0.510051 	0.927695 
D	E	0.413332 	0.459394 	0.754669 
C	E	0.808363 	0.499353 	0.008925 
B	E	0.883237 	0.221391 	0.415191 
C	F	0.082711 	0.551491 	0.672543 
B	E	0.040783 	0.638643 	0.563009 
A	E	0.531247 	0.252100 	0.385704 
A	F	0.381332 	0.729327 	0.700316 
B	F	0.192198 	0.730944 	0.415760 
C	E	0.650568 	0.520252 	0.318900 
D	E	0.561592 	0.621251 	0.145358 
B	F	0.517385 	0.859029 	0.220330 
B	H	0.132133 	0.805193 	0.397440 
C	E	0.490410 	0.677328 	0.270287 
A	F	0.798884 	0.042226 	0.815005 
A	F	0.291283 	0.531452 	0.483797 
C	F	0.782235 	0.476459 	0.305183 
B	E	0.408515 	0.775843 	0.318570 
A	F	0.642755 	0.898608 	0.325993 
B	F	0.294213 	0.147876 	0.859280 
A	E	0.965438 	0.305098 	0.379268 
D	E	0.179437 	0.741397 	0.368634 
B	E	0.264305 	0.363214 	0.357092 
A	F	0.528425 	0.162147 	0.685068 
C	F	0.275638 	0.379629 	0.380651 
B	E	0.347419 	0.665429 	0.319495 
B	E	0.800463 	0.900826 	0.209831 
A	F	0.804127 	0.768035 	0.559698 
A	G	0.795359 	0.241777 	0.577997 
A	E	0.744662 	0.811917 	0.644741 
C	E	0.937418 	0.553886 	0.804570 
A	E	0.789414 	0.630666 	0.422951 
A	E	0.797959 	0.176103 	0.343232 
B	G	0.758880 	0.114514 	0.916052 
C	E	0.788351 	0.137311 	0.775563 
A	E	0.379021 	0.402544 	0.995977 
A	H	0.037083 	0.799204 	0.173473 
D	F	0.591101 	0.202176 	0.241797 
C	E	0.402721 	0.660343 	0.421647 
B	G	0.722679 	0.736916 	0.574970 
A	E	0.858710 	0.694069 	0.347422 
A	E	0.873906 	0.666201 	0.541701 
A	E	0.620984 	0.606241 	0.317383 
B	E	0.132572 	0.834018 	0.514722 
B	F	0.321358 	0.938681 	0.428776 
C	E	0.082244 	0.322937 	0.354814 
B	E	0.693800 	0.021444 	0.745646 
B	E	0.026866 	0.491395 	0.642163 
A	F	0.308270 	0.547700 	0.768583 
A	H	0.412256 	0.979669 	0.003727 
B	F	0.328901 	0.775959 	0.581957 
C	F	0.084413 	0.620648 	0.539287 
B	E	0.585460 	0.021502 	0.665449 
D	G	0.064988 	0.947832 	0.777970 
A	F	0.960304 	0.453309 	0.402912 
B	H	0.791674 	0.687484 	0.156657 
A	H	0.023724 	0.339592 	0.932702 
B	F	0.122946 	0.310539 	0.427331 
B	E	0.524598 	0.458233 	0.679304 
C	E	0.346419 	0.862625 	0.611196 
A	E	0.458761 	0.260755 	0.213857 
A	G	0.770407 	0.516516 	0.217396 
B	F	0.457727 	0.666565 	0.691826 
C	E	0.481096 	0.082391 	0.361931 
A	G	0.469496 	0.475969 	0.861043 
A	E	0.605040 	0.932503 	0.607149 
C	E	0.717436 	0.090585 	0.648670 
B	E	0.880050 	0.030613 	0.744836 
B	E	0.218463 	0.367965 	0.475162 
B	F	0.040422 	0.511021 	0.618750 
B	F	0.767711 	0.591967 	0.015453 
B	F	0.638207 	0.272508 	0.412735 
A	E	0.935510 	0.716183 	0.185510 
B	F	0.268208 	0.854732 	0.462784 
A	E	0.693330 	0.506514 	0.623875 
A	H	0.456333 	0.797157 	0.532027 
B	F	0.458999 	0.980131 	0.226320 
B	E	0.432837 	0.596958 	0.789145 
A	G	0.516762 	0.413695 	0.086421 
B	E	0.423930 	0.171216 	0.852918 
A	F	0.912197 	0.197195 	0.787958 
A	H	0.046257 	0.206261 	0.804733 
B	F	0.767183 	0.656577 	0.566180 
A	E	0.716341 	0.590900 	0.227084 
D	E	0.894042 	0.781794 	0.283752 
A	E	0.877419 	0.360893 	0.831240 
A	F	0.730618 	0.629665 	0.049490 
A	F	0.513664 	0.470042 	0.808791 
B	E	0.754765 	0.305342 	0.062064 
A	H	0.415590 	0.248893 	0.376358 
B	E	0.325115 	0.798603 	0.461266 
C	F	0.675127 	0.375317 	0.020348 
B	G	0.537783 	0.664548 	0.722121 
A	E	0.883855 	0.741478 	0.809574 
C	E	0.795922 	0.383233 	0.430293 
D	E	0.791598 	0.216635 	0.617363 
B	H	0.539893 	0.222112 	0.517910 
A	E	0.215202 	0.677523 	0.108421 
A	H	0.013664 	0.802534 	0.348721 
A	E	0.972902 	0.241712 	0.547703 
C	F	0.610322 	0.062369 	0.993029 
A	G	0.268877 	0.967168 	0.446347 
B	E	0.487061 	0.040759 	0.483963 
B	G	0.273137 	0.741543 	0.363614 
A	F	0.819740 	0.027857 	0.957125 
B	E	0.742798 	0.776213 	0.182398 
A	F	0.270666 	0.341809 	0.554678 
A	F	0.654772 	0.163883 	0.249605 
A	E	0.468748 	0.571032 	0.646329 
B	F	0.336347 	0.353157 	0.133657 
C	E	0.426421 	0.698929 	0.169922 
C	F	0.226425 	0.795748 	0.457950 
A	E	0.598657 	0.918756 	0.848403 
C	E	0.472960 	0.014942 	0.394287 
B	E	0.494021 	0.434892 	0.972856 
B	E	0.819870 	0.248605 	0.547813 
A	F	0.428182 	0.675314 	0.481022 
B	F	0.936066 	0.154200 	0.707641 
A	E	0.626869 	0.482492 	0.339849 
A	E	0.470664 	0.143959 	0.586521 
A	F	0.697314 	0.701943 	0.520057 
B	E	0.975081 	0.249020 	0.369109 
B	E	0.187501 	0.164962 	0.679071 
B	G	0.385166 	0.548339 	0.604795 
B	F	0.514435 	0.480986 	0.547212 
D	E	0.526061 	0.599939 	0.693810 
A	E	0.250681 	0.095055 	0.945706 
D	E	0.258921 	0.052473 	0.685041 
A	E	0.456005 	0.596922 	0.299980 
A	H	0.630671 	0.454431 	0.848109 
A	F	0.860716 	0.514364 	0.118178 
D	E	0.406432 	0.881490 	0.684821 
C	E	0.968181 	0.225087 	0.845484 
B	F	0.622337 	0.840700 	0.305448 
B	G	0.560112 	0.710419 	0.108901 
A	E	0.826851 	0.453160 	0.507206 
B	G	0.577556 	0.421711 	0.960046 
D	E	0.108586 	0.637678 	0.516601 
A	G	0.592356 	0.327331 	0.308867 
A	G	0.600132 	0.462317 	0.432944 
A	F	0.764447 	0.325457 	0.500442 
A	F	0.333559 	0.340711 	0.237044 
C	F	0.156598 	0.607908 	0.555046 
D	E	0.269312 	0.778364 	0.292818 
B	F	0.413093 	0.598125 	0.267991 
A	F	0.425685 	0.284497 	0.757082 
B	E	0.141379 	0.936427 	0.317357 
A	E	0.302538 	0.480334 	0.564110 
A	F	0.144252 	0.827088 	0.629968 
A	F	0.921365 	0.575698 	0.206871 
A	F	0.952750 	0.352704 	0.152172 
A	F	0.276630 	0.628012 	0.512158 
A	F	0.420426 	0.637689 	0.520411 
B	G	0.103858 	0.611959 	0.530350 
B	E	0.257623 	0.647008 	0.639425 
A	G	0.323564 	0.145658 	0.884076 
B	F	0.749954 	0.782415 	0.672708 
C	E	0.457091 	0.178630 	0.995253 
C	E	0.850262 	0.453886 	0.530766 
A	G	0.770735 	0.388441 	0.818784 
A	F	0.922593 	0.445478 	0.568226 
A	G	0.545224 	0.292566 	0.353377 
C	G	0.698752 	0.308848 	0.214273 
